sex,init_bmi,chng_bmi,age,n_microbiol,pancreatic_enzyme_suppl,lag_fev,lag_bmi,pred,lower,upper,ageg,vary,weight_cat
F,33,5.6000000000000005,40,14.521808818119705,TRUE,66,38.6,-1.5470347464794119,-2.57279289574417,-0.5212765972146536,Adult,Change in BMI,Obese
F,33,5.7,40,14.521808818119705,TRUE,66,38.7,-1.5705475315209274,-2.620258111473941,-0.5208369515679141,Adult,Change in BMI,Obese
F,33,5.800000000000001,40,14.521808818119705,TRUE,66,38.8,-1.5938298406202256,-2.6679676169381823,-0.5196920643022687,Adult,Change in BMI,Obese
F,33,5.9,40,14.521808818119705,TRUE,66,38.9,-1.6168656757259097,-2.715913858932459,-0.5178174925193602,Adult,Change in BMI,Obese
F,33,6,40,14.521808818119705,TRUE,66,39,-1.63963926113313,-2.7640894609164413,-0.5151890613498187,Adult,Change in BMI,Obese
F,33,6.1000000000000005,40,14.521808818119705,TRUE,66,39.1,-1.6621350434835684,-2.8124872126354794,-0.5117828743316575,Adult,Change in BMI,Obese
F,33,6.2,40,14.521808818119705,TRUE,66,39.2,-1.6843376917654649,-2.8611000604693446,-0.5075753230615849,Adult,Change in BMI,Obese
F,33,6.300000000000001,40,14.521808818119705,TRUE,66,39.3,-1.7062320973135934,-2.9099210984870014,-0.5025430961401856,Adult,Change in BMI,Obese
F,33,6.4,40,14.521808818119705,TRUE,66,39.4,-1.727803373809276,-2.9589435601855287,-0.4966631874330234,Adult,Change in BMI,Obese
F,33,6.5,40,14.521808818119705,TRUE,66,39.5,-1.7490368572803756,-3.00816081089023,-0.48991290367052165,Adult,Change in BMI,Obese
F,33,6.6000000000000005,40,14.521808818119705,TRUE,66,39.6,-1.769918106101302,-3.0575663407922535,-0.4822698714103508,Adult,Change in BMI,Obese
F,33,6.7,40,14.521808818119705,TRUE,66,39.7,-1.7904329009930082,-3.107153758599246,-0.4737120433867703,Adult,Change in BMI,Obese
F,33,6.800000000000001,40,14.521808818119705,TRUE,66,39.8,-1.8105672450229922,-3.1569167857739595,-0.464217704272025,Adult,Change in BMI,Obese
F,33,6.9,40,14.521808818119705,TRUE,66,39.9,-1.8303073636052924,-3.2068492513351985,-0.4537654758753864,Adult,Change in BMI,Obese
F,33,7,40,14.521808818119705,TRUE,66,40,-1.849639704500489,-3.256945087195131,-0.44233432180584686,Adult,Change in BMI,Obese
F,33,7.1000000000000005,40,14.521808818119705,TRUE,66,40.1,-1.8685509378157141,-3.3071983240067304,-0.42990355162469807,Adult,Change in BMI,Obese
F,33,7.2,40,14.521808818119705,TRUE,66,40.2,-1.8870279560046384,-3.357603087494923,-0.4164528245143537,Adult,Change in BMI,Obese
F,33,7.300000000000001,40,14.521808818119705,TRUE,66,40.3,-1.9050578738674777,-3.4081535952451616,-0.40196215248979383,Adult,Change in BMI,Obese
F,33,7.4,40,14.521808818119705,TRUE,66,40.4,-1.922628028550992,-3.458844153923131,-0.38641190317885266,Adult,Change in BMI,Obese
F,33,7.5,40,14.521808818119705,TRUE,66,40.5,-1.9397259795484834,-3.509669156899643,-0.3697828021973233,Adult,Change in BMI,Obese
F,33,7.6000000000000005,40,14.521808818119705,TRUE,66,40.6,-1.9563395086997966,-3.5606230822551144,-0.35205593514447897,Adult,Change in BMI,Obese
F,33,7.7,40,14.521808818119705,TRUE,66,40.7,-1.9724566201913243,-3.611700491138491,-0.33321274924415745,Adult,Change in BMI,Obese
F,33,7.800000000000001,40,14.521808818119705,TRUE,66,40.8,-1.9880655405559982,-3.6628960264560426,-0.3132350546559537,Adult,Change in BMI,Obese
F,33,7.9,40,14.521808818119705,TRUE,66,40.9,-2.0031547186733,-3.7142044118661532,-0.2921050254804465,Adult,Change in BMI,Obese
F,33,8,40,14.521808818119705,TRUE,66,41,-2.0177128257692516,-3.765620451056858,-0.2698052004816456,Adult,Change in BMI,Obese
F,33,8.1,40,14.521808818119705,TRUE,66,41.1,-2.0317287554164185,-3.8171390272838077,-0.2463184835490293,Adult,Change in BMI,Obese
F,33,8.200000000000001,40,14.521808818119705,TRUE,66,41.2,-2.0451916235339103,-3.8687551031470644,-0.22162814392075636,Adult,Change in BMI,Obese
F,33,8.3,40,14.521808818119705,TRUE,66,41.3,-2.0580907683873795,-3.9204637205860866,-0.19571781618867257,Adult,Change in BMI,Obese
F,33,8.4,40,14.521808818119705,TRUE,66,41.4,-2.0704157505890226,-3.972260001073167,-0.16857150010487842,Adult,Change in BMI,Obese
F,33,8.5,40,14.521808818119705,TRUE,66,41.5,-2.0821563530975853,-4.024139145986526,-0.14017356020864513,Adult,Change in BMI,Obese
F,33,8.6,40,14.521808818119705,TRUE,66,41.6,-2.0933025812183463,-4.0760964371452095,-0.11050872529148292,Adult,Change in BMI,Obese
F,33,8.700000000000001,40,14.521808818119705,TRUE,66,41.7,-2.103844662603138,-4.128127237488991,-0.07956208771728468,Adult,Change in BMI,Obese
F,33,8.8,40,14.521808818119705,TRUE,66,41.8,-2.1137730472503353,-4.180226991887292,-0.04731910261337946,Adult,Change in BMI,Obese
F,33,8.9,40,14.521808818119705,TRUE,66,41.9,-2.12307840750485,-4.2323912280622356,-0.01376558694746377,Adult,Change in BMI,Obese
F,33,9,40,14.521808818119705,TRUE,66,42,-2.131751638058143,-4.2846155576118665,0.0211122814955802,Adult,Change in BMI,Obese
F,33,9.1,40,14.521808818119705,TRUE,66,42.1,-2.139783855948224,-4.336895677120389,0.05732796522394157,Adult,Change in BMI,Obese
F,33,9.200000000000001,40,14.521808818119705,TRUE,66,42.2,-2.147166400559632,-4.389227369343354,0.09489456822409004,Adult,Change in BMI,Obese
F,33,9.3,40,14.521808818119705,TRUE,66,42.3,-2.1538908336234686,-4.441606504456491,0.1338248372095534,Adult,Change in BMI,Obese
F,33,9.4,40,14.521808818119705,TRUE,66,42.4,-2.1599489392173585,-4.494029041357704,0.17413116292298758,Adult,Change in BMI,Obese
F,33,9.5,40,14.521808818119705,TRUE,66,42.5,-2.165332723765486,-4.5464910290127385,0.2158255814817669,Adult,Change in BMI,Obese
F,33,9.600000000000001,40,14.521808818119705,TRUE,66,42.6,-2.170034416038579,-4.598988607835565,0.2589197757584074,Adult,Change in BMI,Obese
F,33,9.700000000000001,40,14.521808818119705,TRUE,66,42.7,-2.1740464671538966,-4.651518011095472,0.3034250767876787,Adult,Change in BMI,Obese
F,33,9.8,40,14.521808818119705,TRUE,66,42.8,-2.1773615505752537,-4.704075566343524,0.3493524651930162,Adult,Change in BMI,Obese
F,33,9.9,40,14.521808818119705,TRUE,66,42.9,-2.1799725621130075,-4.7566576968516205,0.3967125726256051,Adult,Change in BMI,Obese
F,33,10,40,14.521808818119705,TRUE,66,43,-2.1818726199240484,-4.809260923058124,0.445515683210028,Adult,Change in BMI,Obese
F,33,10.100000000000001,40,14.521808818119705,TRUE,66,43.1,-2.183055064511829,-4.861881864014673,0.49577173499101423,Adult,Change in BMI,Obese
F,33,10.200000000000001,40,14.521808818119705,TRUE,66,43.2,-2.183513458726325,-4.914517238829114,0.5474903213764639,Adult,Change in BMI,Obese
F,33,10.3,40,14.521808818119705,TRUE,66,43.3,-2.1832415877640727,-4.967163868100403,0.6006806925722579,Adult,Change in BMI,Obese
F,33,10.4,40,14.521808818119705,TRUE,66,43.4,-2.1822334591681445,-5.01981867534139,0.6553517570051008,Adult,Change in BMI,Obese
F,33,10.5,40,14.521808818119705,TRUE,66,43.5,-2.180483302828158,-5.072478688386182,0.7115120827298669,Adult,Change in BMI,Obese
F,33,10.600000000000001,40,14.521808818119705,TRUE,66,43.6,-2.1779855709802707,-5.125141040779054,0.7691698988185132,Adult,Change in BMI,Obese
F,33,10.700000000000001,40,14.521808818119705,TRUE,66,43.7,-2.1747349382071954,-5.177802973142299,0.8283330967279081,Adult,Change in BMI,Obese
F,33,10.8,40,14.521808818119705,TRUE,66,43.8,-2.170726301438175,-5.230461834520714,0.8890092316443639,Adult,Change in BMI,Obese
F,33,10.9,40,14.521808818119705,TRUE,66,43.9,-2.165954779949004,-5.28311508370092,0.9512055238029116,Adult,Change in BMI,Obese
F,33,11,40,14.521808818119705,TRUE,66,44,-2.160415715362018,-5.335760290503746,1.0149288597797095,Adult,Change in BMI,Obese
F,33,11.100000000000001,40,14.521808818119705,TRUE,66,44.1,-2.1541046716461008,-5.388395137048481,1.0801857937562795,Adult,Change in BMI,Obese
F,33,11.200000000000001,40,14.521808818119705,TRUE,66,44.2,-2.1470174351166724,-5.4410174189877925,1.1469825487544472,Adult,Change in BMI,Obese
F,33,11.3,40,14.521808818119705,TRUE,66,44.3,-2.1391500144357014,-5.493625046712538,1.2153250178411348,Adult,Change in BMI,Obese
F,33,11.4,40,14.521808818119705,TRUE,66,44.4,-2.1304986406117017,-5.546216046525773,1.2852187653023694,Adult,Change in BMI,Obese
F,33,11.5,40,14.521808818119705,TRUE,66,44.5,-2.1210597669997284,-5.598788561785481,1.3566690277860247,Adult,Change in BMI,Obese
F,33,11.600000000000001,40,14.521808818119705,TRUE,66,44.6,-2.110830069301379,-5.651340854015787,1.4296807154130295,Adult,Change in BMI,Obese
F,33,11.700000000000001,40,14.521808818119705,TRUE,66,44.7,-2.0998064455647967,-5.7038713039864515,1.5042584128568577,Adult,Change in BMI,Obese
F,33,11.8,40,14.521808818119705,TRUE,66,44.8,-2.087986016184674,-5.756378412760675,1.5804063803913273,Adult,Change in BMI,Obese
F,33,11.9,40,14.521808818119705,TRUE,66,44.9,-2.0753661239022385,-5.808860802711304,1.6581285549068268,Adult,Change in BMI,Obese
F,33,12,40,14.521808818119705,TRUE,66,45,-2.0619443338052657,-5.861317218505631,1.7374285508950993,Adult,Change in BMI,Obese
F,33,12.100000000000001,40,14.521808818119705,TRUE,66,45.1,-2.0477184333280682,-5.913746528059157,1.818309661403021,Adult,Change in BMI,Obese
F,33,12.200000000000001,40,14.521808818119705,TRUE,66,45.2,-2.0326864322515146,-5.966147723458665,1.9007748589556352,Adult,Change in BMI,Obese
F,33,12.3,40,14.521808818119705,TRUE,66,45.3,-2.016846562703014,-6.018519921855034,1.9848267964490054,Adult,Change in BMI,Obese
F,33,12.4,40,14.521808818119705,TRUE,66,45.4,-2.0001972791565077,-6.070862366326369,2.070467808013354,Adult,Change in BMI,Obese
F,33,12.5,40,14.521808818119705,TRUE,66,45.5,-1.9827372584324934,-6.123174426711995,2.1576999098470084,Adult,Change in BMI,Obese
F,33,12.600000000000001,40,14.521808818119705,TRUE,66,45.6,-1.9644653996980086,-6.175455600417899,2.2465248010218817,Adult,Change in BMI,Obese
F,33,12.700000000000001,40,14.521808818119705,TRUE,66,45.7,-1.9453808244666373,-6.227705513194316,2.336943864261041,Adult,Change in BMI,Obese
F,33,12.8,40,14.521808818119705,TRUE,66,45.8,-1.9254828765985064,-6.279923919886095,2.4289581666890827,Adult,Change in BMI,Obese
F,33,12.9,40,14.521808818119705,TRUE,66,45.9,-1.9047711223002786,-6.332110705156567,2.52256846055601,Adult,Change in BMI,Obese
F,33,13,40,14.521808818119705,TRUE,66,46,-1.883245350125165,-6.384265884185621,2.617775183935291,Adult,Change in BMI,Obese
F,33,13.100000000000001,40,14.521808818119705,TRUE,66,46.1,-1.8609055709729319,-6.4363896033427626,2.714578461396899,Adult,Change in BMI,Obese
F,33,13.200000000000001,40,14.521808818119705,TRUE,66,46.2,-1.837752018089871,-6.488482140835764,2.812978104656022,Adult,Change in BMI,Obese
F,33,13.3,40,14.521808818119705,TRUE,66,46.3,-1.8137851470688346,-6.54054390733585,2.9129736131981803,Adult,Change in BMI,Obese
F,33,13.4,40,14.521808818119705,TRUE,66,46.4,-1.7890056358492075,-6.592575446579983,3.014564174881568,Adult,Change in BMI,Obese
F,33,13.5,40,14.521808818119705,TRUE,66,46.5,-1.7634143847169153,-6.644577435951071,3.1177486665172403,Adult,Change in BMI,Obese
F,33,13.600000000000001,40,14.521808818119705,TRUE,66,46.6,-1.7370125163044428,-6.696550687036851,3.2225256544279652,Adult,Change in BMI,Obese
F,33,13.700000000000001,40,14.521808818119705,TRUE,66,46.7,-1.709801375590807,-6.748496146168137,3.3288933949865234,Adult,Change in BMI,Obese
F,33,13.8,40,14.521808818119705,TRUE,66,46.8,-1.6817825299015663,-6.800414894937162,3.436849835134029,Adult,Change in BMI,Obese
F,33,13.9,40,14.521808818119705,TRUE,66,46.9,-1.6529577689088342,-6.852308150696793,3.5463926128791243,Adult,Change in BMI,Obese
F,33,14,40,14.521808818119705,TRUE,66,47,-1.623329104631262,-6.904177267041179,3.6575190577786554,Adult,Change in BMI,Obese
F,33,14.100000000000001,40,14.521808818119705,TRUE,66,47.1,-1.5928987714340437,-6.956023734268688,3.7702261914006003,Adult,Change in BMI,Obese
F,33,14.200000000000001,40,14.521808818119705,TRUE,66,47.2,-1.5616692260289131,-7.007849179827664,3.884510727769838,Adult,Change in BMI,Obese
F,33,14.3,40,14.521808818119705,TRUE,66,47.3,-1.5296431474741627,-7.059655368745783,4.000369073797457,Adult,Change in BMI,Obese
F,33,14.4,40,14.521808818119705,TRUE,66,47.4,-1.496823437174605,-7.1114442040435275,4.1177973296943176,Adult,Change in BMI,Obese
F,33,14.5,40,14.521808818119705,TRUE,66,47.5,-1.4632132188816183,-7.163217727132524,4.236791289369288,Adult,Change in BMI,Obese
F,33,14.600000000000001,40,14.521808818119705,TRUE,66,47.6,-1.4288158386931187,-7.2149781181992685,4.357346440813031,Adult,Change in BMI,Obese
F,33,14.700000000000001,40,14.521808818119705,TRUE,66,47.7,-1.3936348650535564,-7.26672769657488,4.479457966467767,Adult,Change in BMI,Obese
F,33,14.8,40,14.521808818119705,TRUE,66,47.8,-1.357674088753944,-7.318468921091445,4.603120743583557,Adult,Change in BMI,Obese
F,33,14.9,40,14.521808818119705,TRUE,66,47.9,-1.3209375229318212,-7.370204390425513,4.72832934456187,Adult,Change in BMI,Obese
F,33,15,40,14.521808818119705,TRUE,66,48,-1.2834294030712687,-7.421936843429257,4.855078037286719,Adult,Change in BMI,Obese
F,33,15.100000000000001,40,14.521808818119705,TRUE,66,48.1,-1.2451541870029335,-7.473669159449931,4.983360785444064,Adult,Change in BMI,Obese
F,33,15.200000000000001,40,14.521808818119705,TRUE,66,48.2,-1.2061165549039803,-7.52540435863794,5.113171248829979,Adult,Change in BMI,Obese
F,33,15.3,40,14.521808818119705,TRUE,66,48.3,-1.166321409298142,-7.577145602244256,5.244502783647972,Adult,Change in BMI,Obese
F,33,15.4,40,14.521808818119705,TRUE,66,48.4,-1.1257738750556765,-7.628896192907425,5.377348442796072,Adult,Change in BMI,Obese
F,33,15.5,40,14.521808818119705,TRUE,66,48.5,-1.0844792993933865,-7.680659574930781,5.511700976144008,Adult,Change in BMI,Obese
F,33,15.600000000000001,40,14.521808818119705,TRUE,66,48.6,-1.0424432518746407,-7.732439334550279,5.647552830800998,Adult,Change in BMI,Obese
F,33,15.700000000000001,40,14.521808818119705,TRUE,66,48.7,-0.9996715244093153,-7.784239200193271,5.784896151374641,Adult,Change in BMI,Obese
F,33,15.8,40,14.521808818119705,TRUE,66,48.8,-0.9561701312538684,-7.83606304272885,5.923722780221113,Adult,Change in BMI,Obese
F,33,15.9,40,14.521808818119705,TRUE,66,48.9,-0.9119453090112692,-7.887914875709916,6.064024257687377,Adult,Change in BMI,Obese
F,33,16,40,14.521808818119705,TRUE,66,49,-0.8670035166310512,-7.939798855607515,6.205791822345413,Adult,Change in BMI,Obese
F,33,16.1,40,14.521808818119705,TRUE,66,49.1,-0.8213514354092766,-7.991719282037784,6.349016411219231,Adult,Change in BMI,Obese
F,33,16.2,40,14.521808818119705,TRUE,66,49.2,-0.774995968988577,-8.043680597981835,6.493688660004681,Adult,Change in BMI,Obese
F,33,16.3,40,14.521808818119705,TRUE,66,49.3,-0.727944243358106,-8.095687389998881,6.639798903282669,Adult,Change in BMI,Obese
F,33,16.400000000000002,40,14.521808818119705,TRUE,66,49.400000000000006,-0.6802036068535564,-8.147744388433075,6.7873371747259625,Adult,Change in BMI,Obese
F,33,16.5,40,14.521808818119705,TRUE,66,49.5,-0.6317816301571852,-8.199856467614206,6.936293207299835,Adult,Change in BMI,Obese
F,33,16.6,40,14.521808818119705,TRUE,66,49.6,-0.5826861062977748,-8.252028646052693,7.086656433457144,Adult,Change in BMI,Obese
F,33,16.7,40,14.521808818119705,TRUE,66,49.7,-0.5329236869614569,-8.304265173560038,7.238417799637125,Adult,Change in BMI,Obese
F,33,16.8,40,14.521808818119705,TRUE,66,49.8,-0.48249571730857355,-8.3565667456414,7.391575311024253,Adult,Change in BMI,Obese
F,33,16.900000000000002,40,14.521808818119705,TRUE,66,49.900000000000006,-0.43140219733908935,-8.408933161221526,7.5461287665433465,Adult,Change in BMI,Obese
F,33,17,40,14.521808818119705,TRUE,66,50,-0.3796431270530398,-8.461364223956254,7.7020779698501745,Adult,Change in BMI,Obese
F,33,17.1,40,14.521808818119705,TRUE,66,50.1,-0.3272185064504072,-8.513859742108686,7.859422729207871,Adult,Change in BMI,Obese
F,33,17.2,40,14.521808818119705,TRUE,66,50.2,-0.2741283355311914,-8.566419528428534,8.018162857366152,Adult,Change in BMI,Obese
F,33,17.3,40,14.521808818119705,TRUE,66,50.3,-0.22037261429540322,-8.619043400034673,8.178298171443867,Adult,Change in BMI,Obese
F,33,17.400000000000002,40,14.521808818119705,TRUE,66,50.400000000000006,-0.1659513427430248,-8.671731178300629,8.33982849281458,Adult,Change in BMI,Obese
F,33,17.5,40,14.521808818119705,TRUE,66,50.5,-0.11086452087407395,-8.724482688743185,8.502753646995037,Adult,Change in BMI,Obese
F,33,17.6,40,14.521808818119705,TRUE,66,50.6,-0.055112148688539975,-8.777297760913875,8.667073463536795,Adult,Change in BMI,Obese
F,33,17.7,40,14.521808818119705,TRUE,66,50.7,0.0013057738135664465,-8.830176228293396,8.83278777592053,Adult,Change in BMI,Obese
F,33,17.8,40,14.521808818119705,TRUE,66,50.8,0.05838924663225953,-8.883117928188803,8.999896421453322,Adult,Change in BMI,Obese
F,33,17.900000000000002,40,14.521808818119705,TRUE,66,50.900000000000006,0.11613826976752861,-8.936122701633575,9.168399241168633,Adult,Change in BMI,Obese
F,33,18,40,14.521808818119705,TRUE,66,51,0.17455284321938436,-8.989190393290224,9.338296079728993,Adult,Change in BMI,Obese
F,33,18.1,40,14.521808818119705,TRUE,66,51.1,0.2336329669878161,-9.042320851355765,9.509586785331397,Adult,Change in BMI,Obese
F,33,18.2,40,14.521808818119705,TRUE,66,51.2,0.29337864107281675,-9.095513927469549,9.682271209615182,Adult,Change in BMI,Obese
F,33,18.3,40,14.521808818119705,TRUE,66,51.3,0.3537898654744076,-9.148769476623738,9.856349207572553,Adult,Change in BMI,Obese
F,33,18.400000000000002,40,14.521808818119705,TRUE,66,51.400000000000006,0.414866640192578,-9.20208735707626,10.031820637461417,Adult,Change in BMI,Obese
F,33,18.5,40,14.521808818119705,TRUE,66,51.5,0.47660896522732443,-9.255467430266073,10.208685360720722,Adult,Change in BMI,Obese
F,33,18.6,40,14.521808818119705,TRUE,66,51.6,0.5390168405786646,-9.308909560730827,10.386943241888156,Adult,Change in BMI,Obese
F,33,18.7,40,14.521808818119705,TRUE,66,51.7,0.6020902662465595,-9.36241361602683,10.566594148519949,Adult,Change in BMI,Obese
F,33,18.8,40,14.521808818119705,TRUE,66,51.8,0.6658292422310517,-9.41597946665107,10.747637951113173,Adult,Change in BMI,Obese
F,33,18.900000000000002,40,14.521808818119705,TRUE,66,51.900000000000006,0.7302337685321163,-9.469606985965678,10.93007452302991,Adult,Change in BMI,Obese
F,33,19,40,14.521808818119705,TRUE,66,52,0.7953038451497605,-9.52329605012418,11.113903740423702,Adult,Change in BMI,Obese
F,33,19.1,40,14.521808818119705,TRUE,66,52.1,0.8610394720839949,-9.577046538000067,11.299125482168057,Adult,Change in BMI,Obese
F,33,19.200000000000003,40,14.521808818119705,TRUE,66,52.2,0.9274406493347946,-9.630858331117173,11.485739629786762,Adult,Change in BMI,Obese
F,33,19.3,40,14.521808818119705,TRUE,66,52.3,0.994507376902181,-9.684731313582033,11.673746067386395,Adult,Change in BMI,Obese
F,33,19.400000000000002,40,14.521808818119705,TRUE,66,52.400000000000006,1.0622396547861541,-9.738665372018202,11.86314468159051,Adult,Change in BMI,Obese
F,33,19.5,40,14.521808818119705,TRUE,66,52.5,1.1306374829866854,-9.792660395502317,12.053935361475688,Adult,Change in BMI,Obese
F,33,19.6,40,14.521808818119705,TRUE,66,52.6,1.1997008615038247,-9.846716275501885,12.246117998509535,Adult,Change in BMI,Obese
F,33,19.700000000000003,40,14.521808818119705,TRUE,66,52.7,1.2694297903375222,-9.900832905815061,12.439692486490106,Adult,Change in BMI,Obese
F,33,19.8,40,14.521808818119705,TRUE,66,52.8,1.3398242694877993,-9.955010182511723,12.634658721487321,Adult,Change in BMI,Obese
F,33,19.900000000000002,40,14.521808818119705,TRUE,66,52.900000000000006,1.4108842989546808,-10.009248003876511,12.831016601785873,Adult,Change in BMI,Obese
